,doc_id,review_text,total_sentiment
11420,11421,All I needed was an extension of about 40 feet to connect a soaker hose. I went to several bog box stores and found the same unit for around $30. I returned home and ordered this one at more than 25% less than the ones in the stores. however I did take the white hose instead of the green and that was not my best decision as the white color really stand out along side the foundation. This hose is actually for the transportation of drinking water and is actually an overkill for my purposes. The fittings are excellent and it absolutely does not kink.,16.0
11421,11422,This also went with the lens my friend bought for his wife.  I have it love it and works as great as one that has Canon on it.  Works great on the canon EF 28-135mm lens.. Cheaper than canons works as great as theirs and I'm a true die Canon user..,23.0
11422,11423,"I was quite disappointed with this product.With the filters I was hoping that clean up would be easier than my [[ASIN:B0064A7SRS Ekobrew Cup,Refillable K-Cup For Keurig K-Cup Brewers 2-Pack - BROWN $ GREEN]].  -- Alas it was not.This Melitta system also does not hold as much grounds as the Ekobrew --  it is a very small amount however makes a BIG difference in the taste / strength of the coffee.  So I suspect it is both the amount of grounds the cup holds as well as the Ekobrew being able to extract more flavor due to  how water passes through the grounds.I also like the Ekobrew better because it is 100% reusable.  This Melitta system while initially a lot less money does use disposable filters which add to extra cost.While the Ekobrew costs a bit upfront it is worth it.  I have an Ekobrew for over a year and have had no problem with it (note I have about a 12 and use 2-3 every day).  Even with heavy daily use they all still have held up well.",15.0
11423,11424,The morning routine is just the right amount of stretching and strengthening.  The evening one helps me wind down but also keep toned and in shape.  I have been doing these for 6 months and have noticed a drop in dress size and my upper body is stronger.  I gave my daughter in law this yoga tape and she also loves it.,15.0
11424,11425,"I like this item because I can remove dust around small areas that I can't get with my duster & it removes dust quicker than dusting & I don't need to shake out this afterwards like I would with a duster. When you use this continuously the can becomes freezing cold, so you should probably where gloves if you use it in the Winter.",4.0
11425,11426,"This collection is a MUST for anyone! It includes so many great games at such an awesome price...who in their right mind would wanna pass this up???? NARC,Primal Rage,Total Carnage,Mortal Kombat II(the best of the series in my opinion),Arch Rivals,Rampage World Tour....and many many more games...all perfect arcade ports! I HIGHLY recommend buying this collection of arcade greats! Twenty games total!",18.0
11426,11427,I do a lot of work in large auditoriums and these units don't have the coverage I'd like but I understood that when I bought. Works well for DJ venues.,6.0
11427,11428,I cannot write anything bad about this item... Have you looked at the price ? All the parts work and it's very convenient to have chargers everywhere.,5.0
11428,11429,"You'll notice a significant improvement in what you see on your display, to what your prints look like with this product. Easy to set up, auto calibration - takes about 5 minutes. Then the diffuser monitors your display automatically until it requires another calibration (typically 1 month - but can be adjusted to your liking).",10.0
11429,11430,"These are excellent and very British. They aren't very sweet which I like, they are unique here in the USA as there is not another cookie (biscuit) like these available in the US.  These are way better than the shortbread Duchy biscuits in my opinion.",11.0
11430,11431,"I purchased this for my ex-husband for Father's Day as a gift from our three children. He has always loved dragon designs and he has been needing a watch. The design was definitely something he would like so even though I was not at all familiar with the brand, I went ahead and purchased the watch hoping the quality would be acceptable. The watch arrived yesterday and I was very happy with the purchase. The watch has a quality, heavy feel to it but not so heavy that wearing it would be uncomfortable. The band isn't so wide that it looks immature, making it suitable for a grown man. In fact, the band was thinner than I thought it would be and gives a fashionable, refined look to it. I have to say it is a very nice looking watch. It is also unique, which is a plus. A great watch for someone who does not like to wear the same old same old when it comes to accessories. I will definitely look into other designs by this brand for future gift purchases.",42.0
11431,11432,"I used it to interview a person for a job Turned it on, set it on the table and just let it go. worked perfect. Very clear. I will have no trouble transcribing from it. Plus if I want to save anything I can just connect the earphone jack to the mic jack on my computer. For the price I don't think I could do better.",17.0
11432,11433,"Very impressed with the quality, fit & finish, and for the price!  Very well made knife with great fit & finish .  Ergonomics are decent - not the best, but certainly not the worst, and for the price it's certainly nothing to complain about!  The blade is extremely robust and made from Japanese AUS8a stainless steel.  The knife however is made in Taiwan, but in my personal experience, I've found that blades made in Taiwan sport the same quality as USA made products.The only negative I can say about this knife is that it's on the heavy side for an EDC folder.  But otherwise, it's a great hard use folder for outdoors and self defense.  Amazing blade for $20  Recommended!",27.0
11433,11434,"Smaller version of the standard weetabix wheat biscuit cereal. Healthy and tastes great.IngredientsWholegrain Wheat (84%), Sugar, Plain Chocolate (12%) (Sugar, Cocoa Mass, Cocoa Butter, Emulsifier: Soya Lecithin, Flavouring), Salt, Flavouring, Iron, Niacin, Thiamin (B1), Riboflavin (B2), Folic Acid.",4.0
11434,11435,"These Wasabi batteries are higher capacity than the OEM Canon LP-E8 battery and work perfectly in the Canon Rebel T3i, T4i, and T5i series of cameras! The charger works well with both the Wasabi batteries as well as with the Canon battery.  I found it helpful to label the batteries using a Sharpie.  Now I mentally note which battery is freshly charged ""C"", which battery I just took out of the camera ""A"" and which battery was used just for those few last shots ""B"".",16.0
11435,11436,"[[VIDEOID:23a12c71b01ac7a7780a36c32b31291b]] 🎥 Video review. 🎥*UPDATE*  I went onset today and actually saw a professional crew using these lights.Personal tip: Get this light from Selens instead of the ""Neewer"" (""best seller"") here on Amazon.  (Link here: [[ASIN:B004TJ6JH6 NEEWER® 160 LED CN-160 Dimmable Ultra High Power Panel Digital Camera / Camcorder Video Light, LED Light for Canon, Nikon, Pentax, Panasonic,SONY, Samsung and Olympus Digital SLR Cameras]])  They're essentially the same price, but this one from Selens is much brighter and has more features.Pros:✅ Stunningly bright.✅ Solid, quality feel.  Not like the Neewer light, which felt pretty cheap and plasticy.✅ Easy to adjust brightness using dial. (see my video)✅ Gels (filters) are very useful. Cuts the glare.✅ Versatile: You can use lots of different kinds of batteries.  I personally use my Canon 70D batteries, since I have a lot of those already.  You can also use 6X AA batteries (not included).✅ Hot shoe mount fits my Canon 70D beautifully.✅ As far as I can tell, there's no high-pitched whine like I hear on other LED lights.✅ Very nice people at Selens. They actually sent me this light to test and video review.Cons:🍅 Does not get hot.  My bacon stayed limp and never crisped whilst laying upon it.  Though it still smelled like Christmas.Summary: 5/5 stars. The best bang for your buck when it comes to a portable lighting system for your filming.",55.0
11436,11437,"Nice bag and excellent value.  Still got the ""new"" look but hoping that the patina will develop with use.  Practical layout.",11.0
11437,11438,"This bath set is pretty standard, with a tooth brush holder, liquid soap/lotion dispenser, and bar soap holder.  I find the combination of two soap holders redundant and would have preferred an extra holder for things like toothpaste.  The design is great, with a classical shape and pattern that would fit most bathrooms.The material is not metal, but it is thankfully not ceramic either.  Instead, it uses the rugged plastic resin that is common with new sets.  The paint color works well with chrome or nickel fixtures.  Because it is plastic, there is no need for maintenance to avoid rust.  Unfortunately, the pump mechanism is made of a cheap-looking plastic.  I can understand the main components being resin, but using a standard metal pump would have added some class and durability.Overall, I am very happy with this bath set.  Apart from the pump, it adds to the look and functionality of my bathroom.",26.0
11438,11439,"This was a christmas gift for our almost 3yo son from his aunt - He LOVED it - all present opening stopped for about 30 minutes since he simply could not wait for us to get this out of the box so he could play with it - we had to let him play with ½ of it b/c he was so excited!!  It was hands down the best gift this year.  It did take his dad a few minutes to assemble (like 10 minutes maybe) - but once put together it's worked almost flawlessly - my son LOVES using the elevator (& closing the gate every time) - then taking the car over with the crane - & he was able to use all of this entirely on his own after the first time we showed him.The only thing about this that could be designed a bit better would be the police car ramp (at the top of the elevator there's a ramp that holds a car - it's designed so when the car in the elevator is released onto the top level that ramp releases the car it's holding - so you end up with the police car chasing the yellow car).  It's a bit of a pain to load - I have to use both hands to keep the release in place (since otherwise the ramp doesn't stay up) - or I have to hold it up while my son puts it in.  This is the only bit he struggle to do on his own (he gets lucky every once in a while though).The pull out extension of the road on the bottom level is kinda weird - not sure why it's even necessary & can be a bit uncooperative at times when it comes to getting it back in - but it's not like that has any effect on the overall functionality of this product.  I will admit - I am concerned about how long the crane will last - the spring is quite strong - so when my son pulls it over to the other level it snaps back quite quickly.  Not concerned about it hurting my son - but am concerned that it will eventually crack the molded plastic or something....we'll see.But overall we're totally thrilled with this toy - as is my son.  Even we've had fun playing with this thing...it's great.  I imagine there may be some people who get some duds - whenever you involve mass production of molded plastic & a lot of little moving parts, that happens - but fisher price has always been pretty good at providing replacements for us when this has happened (can't speak to this specific product - but if you have trouble with yours I suggest just contacting fisher price - they'll probably send you a new one).  Definitely recommend this for any toddler who loves cars.",36.0
11439,11440,Excellent quality for a cheap price. I used these as my main ear pieces until I upgraded to Beats. The only thing I didn't like is not able to change volume on my iPhone with these.,8.0
11440,11441,I have a Poulan weed wacker and needed a clutch tool to repair it.  This tool fit the clutch fine and was able to remove it.,7.0
11441,11442,"We have two Yorkies, age 11 and 6. They both love this food. I usually feed them a half cup a day (divided into two 1/4-cup servings), mixed with about 1/4 cup of water (a thinner oatmeal-like consistency). I like how it's made it real ingredients and is grain-free. I usually buy it at our local pet store where a 4LB box is around $30 or so.",15.0
11442,11443,"I live in a rental unit - but that doesn't stop me from swapping out their terrible fixtures with some of my own!  I've swapped out light switches with dimmers, crummy low-flow shower heads with nice big ones that have much better water pressure, etc.  I plan on taking it all with me when I leave - it's easy to swap out stuff like that.  Hence my desire to replace that god-awful 1980s thermostat with something like this - a digital, programmable modern-day thermostat.I swapped out thermostats before.  They're about as simple as it gets.  At least for old homes - there's only two wires to worry about.  Kill the power to the unit (use a power or line tester if you have one - they're cheap and come in handy) and stick the wires in the correct holes.The instructions were a little wordy / confusing.  It includes one giant sheet that shows all these different possible configurations of wiring your home may have.  If you've never done this before, it may be a little daunting.  But I managed to figure it out without destroying my apartment, so you probably will too!This unit has some neat functions to it, but they're not exactly intuitive.  Me, I don't need them;  I live alone (for now) so I just set it to the temperature I want when I walk in the door.  I turn everything off when I leave.  I told a friend recently that I do this, and they told me it may actually be cheaper to leave it on all day, rather than have the system fight to bring the temperature down at the end of the day.  So, with that said, I'll take a deeper dive into the programming features.  I like things to be simple - dead-easy to figure out and use.  This device is a little on the complex side, being that you have to hit several selections just to choose one option.  BUT - for me?  For the price?  I like it.  It's cheap - and it's modern - and it shows the temerature of my apartment versus the temperature I want it to be.  Living alone, I don't need much more.  I was hesistant to use this thermostat being that I'd never heard of ""Lux Products"" before - but I'm pleased with it.",55.0
11443,11444,"There have been many attempts to create educational ""games"" over the years. During the early days of home computing, most kids saw right through this (though I admit to quite enjoying Where in the World is Carmen San Diego before realizing it was teaching me stuff). Beyond those early days, I have very little exposure to learning games, but like many parents, I feel better with my child running ""educational"" software rather than midless space shooters. With that in mind, here are my impressions of this LeapFrog title...Last year, I got my then-3 year old son a LeapPad 2, and earlier this year I got to upgrade him to a LeapPad 3 so we could review it for Amazon. Since then, he has accumulated a small variety of cartridges for it, and he spends time on his ""green iPad."" He still prefers to watch YouTube toy review videos on his mom's real iPad, though.For his 4th birthday, he received a new Thomas the Tank Engine playset and this Rainforest cartridge. He was thrilled at the new Thomas set, but I managed to get him to spend a bit of time with the LeapPad. The game spends some time with cute animations an narrations explaining what it is about. He was not in the mindset to focus on all the talking and was trying to skip through them. Once the actual game began, it appeared to be a platform-style game. My son has not become video game obsessed yet (he still prefers real world play), so I helped him a bit with basic controls. The character walked through the rainforest until it touches an animal. Then, icons come up and dialog plays describing attributes of different types of animals. It then asks the player to choose what type of animal they just found. It followed up with a similar thing about types of feed (webbed, bird claws, etc.) and asks about that. At least in the first stage, it appeared to be a simple ""I'll tell you something, then ask you a question"" quiz program, disguised as a platform game.Ithought it was neat (though as a child, I would have found it a very un-fun video game, but certainly a more entertaining educational title). My son, however, soon went back to moving toy trains around his new multi-level playset. I expect he will revisit this title in coming months/years (it has a good age range), but it is clear that right now, video games won't pull him away from the Island of Sodor.I don't find anything particular bad about this title, and it seems an entertaining way to learn about animals and such. I suppose if you child is more in to rainforest stuff than trains, they would find this far more interesting.",58.0
11444,11445,"Excellent kit. It comes with a daily use cleaner/polisher, and wax polisher for a once per month or so heavier polishing, and a cloth to perform both. I've used this on both acoustic and electric guitars and it keeps both of them looking shiny and smooth. I highly recommend this kit to all guitarists, as it only sounds as good as it looks :-}",16.0
11445,11446,"This watch is an eye catcher.  It's big and beefy and heavy... you know you are wearing a timepiece.  Everyone who noticed my new watch was asking about it and it really sets off a casual outfit.  Pros: Cool composite band - very trendy, but cool black. Skeleton see-through is very detailed and jeweled Waterproof, so no worries in common usage around water.  Cons: Big -- not for tiny man arms. Must wind....  Perhaps I've gotten too used to self winding Clasp can be difficult to open, but it never accidentally pops.  Update 6/2015 -- I've had this watch for a long time now and it still keeps time and looks like it did on day one.  It's striking -- I get a lot of comments on this watch, much more than any other watch I own.   It really has a great look and complements casual and business casual well. I've had to maintain the band's screws to keep them tight, recently using a threadlock gel to ensure they stay in without risk.  The bezel has zero marks on it and the glass is unscratched.    That's saying a lot -- with its size, it has taken a few impacts catching edges or doorframes.   The Skeleton nature of the face is intricate with its gems and must be what draws people to the face... either way, I don't have its equal on my nightstand and it brings me to looking at some of the Invicta Reserves as a future investment.   I'm very satisfied with this watch.",55.0
11446,11447,"The song was dirty. This movie is based on the song. This comedy features the scorching hot looking Barbara Eden(I Dream of Jeannie) playing the role of a single mom living with her daughter in a town that they just moved into. She is treated unfairly by the local women becauseof her obvious good looks. The PTA threatens to expel her daughter from school if she does not leave town. Stella, played by Barbara Eden, has a friend named Alice and they have different plans. What happens next is hilarious! There is nothing too sexual in this film but, once again, Barbara Eden is one...hot...mama.",23.0
11447,11448,"This is a large pad which is good for babies and toddlers.  You get a bag dispenser with this which allows you to add a few more needed items, e.g. added supplies.  The mesh pockets are nice and big so as to allow you to stock up on other essentials.  The GoPad is light and extremely portable, so you can use it wherever you go.  It is also easy to clean as you can unzip the pad when you need to do laundry.  This pad is a Godsend.",19.0
11448,11449,Excellent. Mine shipped fine. I hope that you decide to continue carrying it.  In the meantime I will order from Vitacost directly,15.0
11449,11450,Great baton. Takes a beating 5 days a week in a junior high band setting. Balanced and sturdy. Would buy another if and when the time comes.,15.0
11450,11451,"I've changed from 5 stars to 3.Pros: I like almost everything about this. The musical accompaniment is sweet, helps with practice to keep in time and key. So many presets, likely several will be good for anyone's individual tastes.Cons: It's not a guitar, so think of it as the unique device that it is, and you'll be happy with it. The muting bar at the base of the strings doesn't always work, although I'm sure this can be tweaked.Batteries: about 5 hours of playing time for each 4 AA battery set. Seems a bit expensive. They could have made it use much less juice by auto-light dimming. Engineers can't foresee everything...Construction: I think 10:1 this is built in China. Oh... where to begin. The first one I had was with major issues. The CPU somehow was not operating, or the control board, and the device would reset during play, or not stay on one preset. Amazon was good enough to send me another one. Alas, this one has issues too. The whammy bar is a bit wobbly, and it can easily be activated even when it is not desired. I know this because the last one had a whammy bar you could set perpendicular to the device, and it would not activate at all. I'm debating whether to take it off permanently, or just return the device and forget about it. That said, I love the idea behind this device, it is an ideal. Although their manufacturing process seems to have quality issues. You might get one that has no issues. If you do, I'm happy for you.",56.0
11451,11452,"Revolving around four lost souls and set in two parallel worlds, Franklyn certainly isn't the Dark City/superhero movie it was rather misleadingly sold as but a rather more ambitious variation on that old arthouse favourite, the apparent strangers who are gradually drawn to the same place and event that will impact differently on each of their lives. There's probably no more to it than meets the eye, but Gerald McMorrow moves and shoots his pieces so well that it's surprisingly satisfying to see them come together. If anything, despite its impressively designed if sparingly used fantasy scenes, the film is probably more influenced by Wim Wenders' Wings of Desire with its hints of people, possibly real, possibly not, who come into your life at the right time and then fade away.Eva Green is a troubled performance artist whose art project is built around filming her meticulously planned suicide attempts; Bernard Hill a church warden searching London for his missing son; Sam Riley an incurable romantic just jilted at the altar yet again and searching for his childhood sweetheart; and Ryan Philippe a masked atheist in a city of religious fanatics seeking revenge on the cult leader who killed a girl he was hired to protect. Gradually stories and actors (though not their roles) start to overlap, fantasies punctured and old wounds reopened or cauterised. Think about it too much and you'll probably be way ahead of the filmmakers, but go with the film at its own pace and it's surprisingly rewarding. McMurrow has a real visual sense that too few British filmmakers have: it's not just empty style or good looking shots for the sake of being good looking but in service of the story, characters and ideas. Those ideas may not be particularly deep or profound - ultimately little more than the need to acknowledge reality, however painful, rather than hiding in fantasy before you can move on - but they're delivered with sincerity and imagination and, with the partial exception of Riley's rather typically milquetoast turn, convincingly played.It'd be stretching it to say that Franklyn is a great film, but it is a great and encouraging directorial debut. It'll be interesting to see what McMorrow comes up with next.The Blu Ray has a decent selection of extras for a film that made so little impression at the box-office, including making of featurette and deleted scenes but not, sadly, McMorrow's 2002 short Thespian X which inspired the film.",24.0
11452,11453,"The coasters are really great at soaking up the water from a glass. As for the colors, yes, they are a little more pink and somewhat purple than the picture shows, but still very nice. I am baffled as to why they aren't shipped with any padding in between the coasters (they are just in a box). A couple of them have small chips, but not enough to go through the hassle of sending them back.",11.0
11453,11454,"Originally found them on our Disney Cruise honeymoon. But thought I could pick them up at Downtown Disney later in our trip. Well, I was wrong, which led to me searching high and low.  I found them on Amazon.  I love them.  I am wearing them on our one year anniversary this year!!!Every bride should have a pair!",21.0
11454,11455,"These are the most beautifully colored beads!  The two tone beads are fuchsia and lemon with hues of pinks because of an ombre effect.  They have a lovely shine from the Czech Fire Polish.  These beads are on the smaller side (6mm), and there are 25 beads in an order.  High quality, beautiful beads....I recommend them.",19.0
11455,11456,Similar problem to earlier reviewer.  The control triggered the protection circuit in two of my amplifiers.  One of which I had to take to a service center to get reset.  Not sure whether it was a rogue unit or what.,11.0
11456,11457,We rely on our Pilot pens to get us through the day and always have refills on hand.  These are handy to have on hand and work so well.,8.0
11457,11458,"This is a nice sound bar for the money.  It is very easy to set up, and has 3 HDMI inputs for your added convenience.  It comes in an attractive glossy black finish.  The sound quality is very nice, and the bass is incredible.  However, I have trouble hearing dialog when watching movies unless I turn the volume very high.  When you are using this on low volume, you can only hear the sound effects, and it is very difficult to hear the dialog.  I tried many different settings, but still have same problems.  However, when I blast it, it sounds great.  Very movie like quality.  It works especially great when I am playing games on the PS3.  I get so much bass and it sounds incredible.    If you have a smaller room, this sound bar will fill your room nicely.  It doesn't really replicate surround sound very well, but good enough to get a better movie experience.  You do have a lot of wires when connecting this.  There are about 6 speaker wires and then you have the HDMI in and out and power cord.  I guess we are just so spoiled with this day and age of wireless.    It does not come with any HDMI cables, so make sure you buy some before you install this.  All in all, for the money, it is worth it.",60.0
11458,11459,"My audio/visual connections are usually nothing short of chaotic, but this RCA Y-adapter has made my life much easier.  My cable box has only one RCA-style audio output, but now I can listen to high quality sound from this one output on both my TV and through my stereo system.  An inexpensive little adapter doubled my listening pleasure.",10.0
11459,11460,"Personally I did not care for this camera when combined with my compatible Panasonic TV. Quite simply the quality was terrible. I stream other video content on my TV but when talking to my brother in Japan, the video quality was just terrible. I realize this is more a function of the TV, not the camera, but since there's so few models it works with, and I am not about to go out and buy another TV to try it with, this is a big consideration.I also didn't like the wide screen view it uses at all. Great I guess if you have a big family, but my couch is at a distance that I end up being barely visible to the caller. I didn't see an easy way to zoom in or adjust the angle when I am sitting on the floor for instance.Overall, it just didn't give me any benefits over using Skype on my iMac or iPad or iPhone, etc. Really the only reason I guess you would get this is if you routinely want to make calls with a large number of people on one camera.",16.0
11460,11461,"I've used plenty of winged corkscrews in the past, and they're usually somewhat flimsy, need to be pulled on a lot, and the letral stress form the twisting motion you have to apply to get the cork out eventually breaks the corkscrew. This one is solid. While I can't claim I've used it enough to see if it stands the test of time, the cork comes out much easier, and the whole unit is built very solidly. It also fits snugly on the top of the wine bottle, and the screw is long enough that it pulls the cork out the whole way the first time so I don't have to apply any lateral pressure. If you want a winged corkscrew, this is the way to go.",17.0
11461,11462,"It's a stable keychain, smaller than it appears, with a bit of weight, and functional.OH State fans won't be disappointed.",2.0
11462,11463,"We ordered two of these and both came in damaged.  The material was torn and the wood was warped and bent.  Would not recommend.  Even if the chairs turned out to be OK, the carrier was so careless than these were not usable.  If I can figure out how to post a picture, I will.",11.0
11463,11464,"DOES NOT kill ants. DOES NOT help get rid of them. I sprayed inside and out. Sprayed again about a week later at the site where they were coming in. Both times, the ants were back the very next day. I even cleaned their ""trail"" and let that dry before using this stuff to stop them from coming back. It didn't do a thing for the ants. HIGHLY disappointed.",22.0
11464,11465,"Looks great and is very, very heavy. Holds the umbrella great...I go barefoot and unpacking it, dropped it on my foot O.O...it's healing now and I hope that this product with lead, doesn't cause health issues for me. I did not read that in the description when I ordered it. There are several pieces to put together and easy to do.",19.0
11465,11466,"This is not a sensational account of the ax-murder of eight innocent people in the town of Villisca, Iowa, in 1912. If you are looking for lurid graphics, you'll have to look elsewhere. This is more the story of a typical, turn-of-the-century rural town.Villisca was a Thornton Wilder ""Our Town"" of a place, but one whose gentle clickety-clack through time got derailed by a bizarre murder. The town's railroad and its comfortingly scheduled passings indeed set the tone for this sober account. However, the train might also have been instrumental in delivering a killer to the Moores' doorstep one dark night.It's strange how some murders, like the Lizzie Borden ax-murders, remain in our collective memory and even become part of our vernacular, our common pool of referenced happenings. Meanwhile, other much more shocking and mysterious murders, such as this one, are forgotten by everyone except local people. Some of the film's commentators speculate on such disparities in sustained interest. This documentary brings the tragedy of Villisca out of the shadows, but in the context of the town's larger life.A number of Villisca locals, children at the time of the murders, appear in this documentary, filmed through the 1990's and early 2000's. These elders give first-hand accounts of the days preceding the murders - and the whirlwind of days that followed it. They talk about the heightened suspicion and prejudice that infected the town, reinforcing laws against members of minority groups being allowed to stay there overnight. They talk about the sequence of people who were suspected of the crime.The killings had some distinctive ritualistic, sexual aspects. So the town's primary suspicions might seem ludicrously misguided to us today. We've been well-informed by CSI shows about the likely psychological profile of such a killer - and that profile hardly fit the man upon whom the town settled their conviction of guilt for a while. It's also hard to understand why a series of similar killings in other towns eventually came to be deemed irrelevant to the Villisca case. However, the elders who appear here tell about the business rivalries and the illicit romances that were tacit common knowledge in 1912 Villisca - and which then got hung out on the clothes lines as what seemed like obvious motives for murder after the fact.These first-hand accounts and the accounts of researchers are generously interspersed with sepia photographs of that 1912 time and place. ""Villisca"" becomes reminiscent of a Ken Burns documentary.There are a lot of good extras on this DVD.  These include two excellent commentaries. The commentary by local researcher-historian Edgar Epperly provides an especially literate, evocative accompaniment to a crime that is at once so far-removed from us, and yet so affecting. This is an intelligent, absorbing film on all levels.",59.0
11466,11467,"Used this for a ceiling for my porch.  Stained lightly it looks great.  Good value for the money.The wood was fairly well packaged -- ends reinforced.  Yet even still we had about 3-4 boards in each box that were unusable because the wood had flaws, or the tongue/groove was damaged in shipping.  Didn't end up hurting us, but keep it in mind that you should get extra if you can.At the end of the day the porch looks great.",16.0
11467,11468,Well never a issue with any of the cables I tested.  My only advice is if you use a coated cable rub with light grit sandpaper or emory cloth the area that will get cinched down by the locking screw.  Got this advice on a bike forum that has held true.  Great cable and should do one fine for the job.,12.0
11468,11469,"I wanted this to add to my collection because of the reputation of Ron Lake.  It is not what I anticipated getting.  It is cool looking, a very handsome bit of knife engineering.  However, I could barely open the blade using two hands.  As far as using the thumb assists...that was impossible.  I tried the suggestion of pushing the thumb pieces ""straight up"", but nothing budged.  There are many other knives made by Coast and Ron Lake that must be better.  As a rapid response blade-assist knife...NOPE...NOPE...NOPE~",22.0
11469,11470,"I have NEVER found ""magnetic tape"" that worked worth a ""darn,"" and this is no exception.  I bought this because the ratings looked okay and ""Master Magnetics"" was different name than the brand I know doesn't work, ""The Magnet ******.""  Upon receiving the item, I find that it's two different names for the same brand.  This might be okay if you want to glue glitter to the magnet and hang the glittered tape, but as far as holding anything beyond it's own weight -- forget it.",10.0
11470,11471,"I bought these to use for my Etsy business and they've worked out wonderfully! I've noticed some people complaining about the online templates, but I haven't found this to be a problem. I found the templates were easy to navigate and I had good results printing from the Avery website.The labels themselves come out looking very crisp and professional. The quick peel backing makes it very easy to remove the labels, and I've had good results with the adhesive sticking to plastic and metal.",13.0
11471,11472,"Good quality for the price. It looks identical to the store bought ones. My daughter is slightly disappointed the eyes aren't purplish as shown, but has declined my offer to color them.",10.0
11472,11473,"Great tasting peanut butter! This is a very good  brand. I love the flavor and the creaminess. Great on sandwiches, crackers and in recipes like peanut butter cookies and brownies. Yummy!",19.0
11473,11474,"I love all the Fisher Price Little People books,but Iam not happy that the size of these books is so small,and not like the other books of Littke People.",3.0
11474,11475,"I use Proactiv Solution Refining Mask at least 3 times a week, I also use it as a spot treatment if I have new breakouts. The sulfur dries the pimples out over night and absorbs excess oil from my skin. I highly recommend using it!",9.0
11475,11476,"These reeds are hard and thick for the 3.5 size, which varies by brand. For example, it is comparable to the 3.0 size of the Grand Concert Select Traditional and to the 4.0 of Plasticover.My nephew prefers is using these reeds with a narrow to medium tip. He likes it.",9.0
11476,11477,"Disclaimer: I didn't purchase these at Amazon, I review products not sellers - unless reviewing in a sellers' area.I saw a basket of these at the local Red Apple Store in Toledo, WA. I was visiting there with family over the Christmas vacation. They were $0.99 a for a single serving bag and I thought they look cool so I picked up one. They weren't bad, but they weren't what they claim either.They didn't taste like ""Birthday Cake."" When I think of birthday cake I think of a chocolate or vanilla cake with thick whipped frosting and sugar sprinkles. I expect a vanilla and cream or chocolate and cream taste. However, all I got was the chocolate. They did taste like chocolate cake, I will give them that, but not like a chocolate birthday cake. They are larger than other MMs, and I'm not sure why. I really hope that MMs continues that flavor next year, but that they call it something more suitable like Chocolate Cake, Cake, or Brownie flavor instead.Positives-Larger Than  Normal-Chocolate Cake TasteNegatives-No Frosting Taste-Go Stale Faster Than Others (learned the hard way)I would suggest that you only purchase these if you simply want a large or more chocolate MM not a birthday cake flavored one.",27.0
11477,11478,"We purchased this tablet for our 10 year old granddaughter. Our decision on this one was because her best friend has had one for quite some time and has good results.  She ""Tango's"", Skype's, gets books and music, watches Netflix, on and on and on.  Woudl have given it five stars except the power supply wire separaged from the transformer/plug portion to where bare wire was visible and the charger stopped working.  My wife is in the process of contacting Amazon so if there are any problems with getting a replacement power supply, I will update this post.  Usually Amazon is outstanding at taking care of these type issues.",18.0
11478,11479,"Arrived early and it's very cute!  I read the reviews, and I did not figure it would hold much.  It's mostly for decoration in my daughter's room- and to watch all the other Rilakkuma stuff.  Read the reviews, pay attention to the dimensions, and you on't be unhappy.",11.0
11479,11480,"Love the flavor of this and used to eat it quite regularly.  However, if you look at the ingredients list, it includes corn syrup which nutritionists recommend avoiding.  Seems like they could create a healthy cereal with oats and almonds without the corn syrup.  Here's the full ingredients list:  Corn, Whole Grain Wheat, Sugar, Whole Grain Rolled Oats, Brown Sugar,Almonds*, High Oleic Vegetable Oil*(Canola Or Sunflower Oil), Rice Flour, Wheat Flour, Rice, Malted Barley Flour, Salt, Corn Syrup, Whey (From Milk*), Honey, Malted Corn And Barley Syrup, Cinnamon, Artificial Flavor, Natural Flavor, Caramel Color, Annatto Extract (Color). Bht Added To Packaging Material To Preserve Product Freshness. Vitamins And Minerals: Reduced Iron, Niacinamide,Vitamin B6, Vitamin A Palmitate, Riboflavin (Vitamin B2), Thiamin Mononitrate (Vitamin B1), Zinc Oxide (Source Of Zinc), Folic Acid, Vitamin B12, Vitamin D. Contains: Wheat Almond, Milk. *Adds A Trivial Amount Of Saturated Fat And/Or Cholesterol.",19.0
11480,11481,"It's a shower cap that doesn't smell. Eco friendly so they say. The size is perfect for me, not a lot of hair and has room to spread. I am happy with it. I had to return other caps for they had a strong odor.",17.0
11481,11482,This shampoo is really great!  It gives your hair a true clean feel without a strong smell.  I've been buying it for years and will continue to do so as long as they make it.,13.0
