,doc_id,review_text,total_sentiment
6112,6113,"Nine Kinds of Naked is a beautiful story, and Vigorito is a remarkable talent.  There is no scenario in which this incredibly intertwined story deserves anything less than 4 stars--and that only if you don't like an occasional smart-assed Socratic dialogue in the midst of your story.  I loved them, they're entertaining and thought-provoking as hell.  It's true, though, this is a thinking person's story, designed to prod the reader into an exuberant, expansive state of mind.  Haters gotta hate, but this is a story that truly rewards the reader.",18.0
6113,6114,This is very much amazing book which can gives you the pleasure to know the technique. The 5 minute plantar facilities solution is the great book of all this things. Highly recommend for you.,12.0
6114,6115,This piece of chair is awesome! It comes at an incredible price and it is super comfy. Once you lean back on it you never wonna get up from it. The kids are ever competing and arguing who and when to sit on it. I definitely need more of these. Great product!,20.0
6115,6116,"Works like a charm. It's nice to be able to use my old TV with the new bluray, since my old bluray with the RCA out is no longer working.",6.0
6116,6117,"I am not the kind of person to leave a review, but in this case, I cannot help it as I am so impressed. As a fashion designer and a director with respect to the design and development of clothing, I have lots of experience when it comes to the performance and durability of stabilizers. With an extensive wealth of knowledge in this field, I know what works and what doesn't as far as embroidery is concerned.I was testing a range of stabilizers from different producers and this product from Sew Artsy was among the products I tried. I could not help but notice this product as it stood out from the rest in many ways. It provided an excellent level of support for your stiches, I was so impressed with the quality of stitches I got from the entire process. Of all the ones I tested, this stabilizer produced the best quality as compare to other stabilizers. Even after laundering the cloth, the effect of the stabilizer was not diminished as it retained the desired attributes.I had to convince myself beyond all reasonable doubts. I mixed it with other samples and gave it to my friends to test for me and guess what? The confirmed my discovery, as far as they were concerned, it is an excellent product. With a huge variety of such products in the market, I have finally found one I can stick with. Thanks to the developers of this product as this is a true product of ingenuity and diligent research. It is highly recommended to anyone who needs a stabilizer. I give this product AN ALL STAR RATING. I cannot help but keep lots of them for future purposes. This is definitely an EXCELLENT VALUE FOR MONEY. I no more need to settle for less when I can have the best.",52.0
6117,6118,"I upgraded my router for more speed and better reception in the far reaching corners of my house. For some reason my kitchen is awful. The ASUS router worked great! I now get reception in every room of my house, including the kitchen.",11.0
6118,6119,I've just purchased this set and can't wait to present it to my children for the holidays. I have a variety of sets from this company and the quality is truly amazing. After much use it remains in fabulous condition. It allows for many hours of play and children can be really creative with what they build. Super toy! Super quality!,21.0
6119,6120,"I purchased this for my husband. He was leery of it at first, holding his weight but it did and he was happy. He's been using it every since.",10.0
6120,6121,"Whether it's for popcorn powder, salt, sugar or whatever type of powder condiment, this will work well as a dispenser.",4.0
6121,6122,"I was originally planning to purchase a Sonos wireless system. However, I ended up buying the iFinity series because they are a lot cheaper. I did not regret my purchase. The sound coming from these speakers is crisp. The speaker has a tone control so you can tweak the treble. Plenty of volume even for outdoors. I wish there was a wall mount included but otherwise I have no complaints whatsoever. Nice product.",23.0
6122,6123,This salt is so good. I have replaced my regular old iodine salt with this stuff and it is a noticeable change. It's way better for you too!,9.0
6123,6124,"The tabletop is fine but the 300 chips included are made of very very light weight plastic and are worthless, so don't let the chips influence your purchase.",4.0
6124,6125,"I ordered two of these meals for my husband and I during our most recent camping trip.  I've found that it works well with this: http://www.amzn.gift/gp/product/B0002YRNJK  I'd forgotten how big these meals were! We cooked two of these (one for each of us) plus a side of MHM veggies; it more than filled my husband up and I couldn't finish mine. I had to pass my leftovers to our buddy who was camping with us. As for my husband, he was full well before he finished his but ""powered through"" to finish it.   As for the taste, it was delicious and a welcomed hot meal during our times in the woods.  I hope this review was helpful. If you found this review helpful, please mark yes below.",27.0
6125,6126,This is definitely the best peeler I have ever used. It has nice sharp blades that make peeling much faster. The Japanese stainless steel really makes a difference. I like that it has a hook so I can keep it on my utensil rack with my other kitchen tools. Cleans up easily in the dishwasher too. I love it!,22.0
6126,6127,"Very great leggings for my girlfriend. Someone recommended it for her, and she asked me to buy it. Now I can see that she's very happy wearing it. So that means it's one of the greatest leggings. Thanks",18.0
6127,6128,"This ghee (clarified butter) is not cheap, but it's about the best you can buy. I was pleasantly surprised with the quality and flavor. The aroma is amazing and I have to restrict myself, because I'd eat it on everything. I highly recommend this product.",15.0
6128,6129,"I'm highly recommended this is great  Automatic Sliding Gate Opener Slide Operator..!!! I have been using  this my gate opener for 3 weeks  now and it is the  best money  I have spent in a long time.I have a 18' chain link gate and my  opener works perfectly. It's a little slow. With so many gate openers  on the market the price was  what really caught my eye. This is the best investment  in my home I've made  in awhile. Great product, and it's price is really so much reasonable.",29.0
6129,6130,My pups are happy with this and I think that that's what matter in the end. The price is pretty hard to beat too.,6.0
6130,6131,"Prompt shipping, and the product is EXACTLY as promised.  The adults had as much fun as the kids did with this.  The price was right!",10.0
6131,6132,"""Nothing bad to say here. The product works as advertised. It's just as it's been advertised in the title and description. Read through everything mentioned there and take a look at the pictures and you'll have a really good understanding of exactly what you're getting. The post here on Amazon is legit and the details are well cited.http://www.amzn.gift/gp/product/B00IIB4YVEAfter purchasing a used unit and not being able to figure it out, I visited, in my local region, two libraries at two major universities. One was the library at the University of Wisconsin in Superior, WI and the other was the library at the University of Minnesota in Duluth, MN. I spoke with about ten students in each library and asked if they could help. All of them said """"No. I thought that maybe from talking to the students someone could enlighten me about the benefits of the unit. Finally I did some research online that helped answer my questions.If I could give 4 1/2 I would have. It does what I'm looking for, it's not 100% perfect but it's pretty darn good! I'd recommend it if you're in the market :D11/10, would recommend.http://www.amzn.gift/gp/product/B00UFHY8L0",36.0
6132,6133,They work just like the Brother cartridges but a much better buy. I recomend these cartridges to anyone doing a lot of printing.,8.0
6133,6134,"This cross has a very unique and rather smooth touch to it. Maybe it's the wood they have used to make it, but it's just marvelous to touch. The wooden texture gives it an amazing look. Very well priced for such an amazingly well made cross.",15.0
6134,6135,"They are reasonably priced and are long lasting due to being silicone, rather than rubber, silicone which does not dry rot and break down in our very dry desert weather low humidity.These silicone swim caps fit my largish head very firmly, so they could easily be worn by older children. They are shaped to fit comfortably around the ears and there are molded decorative lines on the scalp area and a scrolled border.Good Product with great quality.. long lasting must buy. works great while swimming !",17.0
6135,6136,"I bought this as I'm a student, so wanted to go as cheap as possible. The bar arrived by next day tracked delivery which i was surprised by. I have mounted it using only friction as i live in a rented house so can't really go drilling holes in doorways but it seems very sturdy even for a friction mount!",8.0
6136,6137,"Sensei Freedman has an incredibly inspiring story of growing up on the streets of Boston. This book does a good job to capture his personality and wit, and delivers powerful insights about the martial arts and some things to consider for becoming an ever-improving martial artist. He has a very scientific method for delivering martial arts lessons, and is very open minded and forward thinking, but adheres to and honors the traditions of the arts he teaches. A short, easy read full of great info that will remain on my dojo bookshelf.",16.0
6137,6138,This cards are just hilarious. I send them to my family and friends and we have great laughs. Definitely great way to show attention and have fun.,13.0
6138,6139,"Where do I even start...At first I thought these gloves were just like any other glove, but I bought them because a friend said I should get those, so I did... And now I just can't seem to take them off these gloves are so comfortable and so heat resistant that it makes me want to put my hand on fire!! I laugh at my friends moms all the time because their gloves get burnt unlike these... BURNT RESISTANT, the best gloves you will ever find.",8.0
6139,6140,She really enjoys this book. She finds it funny when the little bird falls from the tree. It is really cute and simple to keep your child attention.,10.0
6140,6141,The Collapsible rubber lens hood is working great. I like the look of it on the camera and is small enough for quick storage.,7.0
6141,6142,Great find and awesome. sunglasses for the day or protection against lasers at shows. Works the best at night but the day is fun too. sometimes i skate with them on 3:),14.0
6142,6143,Loved the Spiral Ninja! I typically make spiraled zucchini and carrot sauted salad and this made it very easy!. Works like a crayon sharpener.,15.0
6143,6144,"Very impressed with my Prontotec kid tablet, great colour and overall feel of the tablet. There are some preloaded apps for small children which my son will love.No problems getting connected to wifi. I have recommended this to some of my friends who all say it will make a great gift.",10.0
6144,6145,"This is a very decent liquid stevia product. This means that it is stevia suspended in water. So, it is still a little bit diluted, but 1 drop of this stuff is still just as sweet as 1 teaspoon of sugar. I also like the fact that you can cook with it in addition to putting in with your drinks. Actually, I think that this form works better for cooking than it does in the drinks. In fact, if you primarily use stevia for drinks, this would not be the best thing to use. In that case try this one: [[ASIN:B00HQ99OUK Pure Stevia Powder (3.5 oz)]].Be forewarned that this is very concentrated. I would start by only putting in a tiny amount at a time. Then, mix it and take a taste to see. Believe me, a little goes a long way with this! Also, I find that this product does mix and dissolve very well. Plus, you may even find that it helps to boost your mood.",40.0
6145,6146,Very good product! Bought them for my little sister's birthday party. The kids had fun with these glow sticks. They were good quality and lasted for hours. Well worth the money!,19.0
6146,6147,"This book is fantastic. You could probably read through the whole thing in an hour, but it's ideal for just picking up and flipping to any given entry. Most of the wikipedia entries are funny enough on their own but the comments at the end are great as well. Highlights include Frankenberry, which I will never look at the same way again after learning of ""Frankenberry Stool"", Codpieces in Star Wars and the Wing Bowl. Highly recommended.",17.0
6147,6148,"Taking this test can be rather intimidating, but if you've taken something very similar to the real test in advance, you might feel better about how you would do.  These practice questions have things in them that are very similar to what the test would have on it.  So when you take these practice tests, it will feel like the real thing.  You can then score yourself and see how you would do on the test.  If there are areas you need to work on, you have time to study those things before the test.  Knowing what you need to work on in advance is to your advantage for sure!",18.0
6148,6149,"I can't say I'm an expert on coffee grinders, but it seems to be working great. The item arrived on time, and is pretty much exactly what I suspected.",7.0
6149,6150,I love that this cheese grater has more than the average different sizes of graters. The handle is easy to hold onto and the grater itself is very sturdy and not wobbly. The stainless steel isn't too thin. The graters are sharp and work perfectly! It fits easily in the dishwasher and fits nicely in my cabinets. This is a great buy and I will definitely be recommending it.,22.0
6150,6151,No complains. Stand works As advertised. I use this as a stand to watch Netflix on my cell. It is compatible with galaxy s4. Adapter will not work with any phone screen size above my s4.,15.0
6151,6152,"I ordered these bags late Sunday night and received them on Wednesday. I have only used two of the bags so far but so far I Love them.  I love that. It makes storing use and keeps them clean and fresh until I need them. When I go to move, this will make moving easy. It will keep the items clean and together. The only advise I can give is to make sure you squeeze the white slider when closing the bag, I did not do that on my first bag and I could not figure out what I was doing wrong. Then I found the instructions and now every thing works out great. I thought I was going to have to buy 2 sets of bags but after I see how much I can stuff in a bag, I won't have to. I plan on using the leftover bags in camper to help with our storage.",34.0
6152,6153,"I don't read very often, but after picking up the book, I couldn't put it down. Great book for all ages.",6.0
6153,6154,"I haven't used the Müeller spiralizer a ton yet, but I am super excited about it! I initially ordered another, less expensive brand and ended up cancelling my order after discovering it hadn't been shipped 5 days after I had placed my order. The one reason why I chose Müeller over other brands is that I hear/read so much about how wonderful the costumer service is. I began to read reviews as saw that the owners or at least a representative for Müeller had answered a large majority of the reviews or complaints. That is super impressive to me. SO- I cancelled my other order and ordered one from here. It shipped and I got it 3 days earlier than I expected. So far- I am a happy and excited gal!",26.0
6154,6155,This cable works great with my iphone. Some cables are not compatible with iphones. But this worked great and is long enough to use anywhere in the house.,6.0
6155,6156,Fits perfectly.It can show my skinny beautiful legs.It is comfy  to wear all day.It is pretty good quality for the money i have paid.Great pants,4.0
6156,6157,"Unfair is a fascinating read, exposing the inherent flaws that exist in our criminal justice system because of the inherent flaws of those that developed it, those who enforce it, it and those who it is intended to protect; in short, everyone.  The author uses real-life examples, cases, and scientific and psychological experiments to demonstrate just how susceptible our justice system is to human fallibility.  In one of the early chapters, for example, he uses the tragic case of David Rosenbaum, the award-winning New York Times journalist, to highlight how one mistaken assumption (that David was passed out because he was drunk - not because he had been struck and mugged, which was the reality) led to a series of oversights by police and medical professionals.  Once the mistake was realized, it was too late, and David died from head injuries.  However, as soon as his identify was known, as a respected and well -known writer, the biases swung in his favor - the perpetrator was identified, convicted and sentenced harshly.  Reforms to emergency and police procedures were passed in D.C., certainly tied to the victim's prominent and respected social standing.The book goes on to make sense of the seemingly irrational nature of false confessions; present the actual differences in ""normal"" and criminal brains; expose the predictability of cheating - from students to prosecutors; explore the unreliable nature of memory; discuss the obvious but oft overlooked fact that judges are humans, too! And the list goes on.I've never written a book review, but I felt compelled to do so for this book.  It is not only fascinating, but an extremely important subject that affects us all.  By educating ourselves about the science that dictates our every single thought and action, we can better understand how our justice system should be designed to ensure it can actually serve its purpose.  The book presents a number of easy first steps - some already being implemented - that can minimize the affect our biases have on the justice system - and also digs deeper, pushing the reader to grapple with the very nature of criminal behavior and how we as a society have been taught to view it.  I would highly recommend this interesting, enjoyable and important book.",31.0
6157,6158,"I really love this backpack.Very very beautiful.This is a great backpack for climbing,riding,even for school.And the lightweight fabric is water resistant and good for a rainy day.The size is just for me.My girlfriend Lisa loves it too.I have reccommend her to buy it.All in all,it was a good shopping experience.",4.0
6158,6159,"The press functions well and looks nice.  The lid seems a tad loose, but this is not a deal breaker by any means.",6.0
6159,6160,"Earlier, it was clumsy to have the toilet brushes rested across the wall. By using Champ Grip, it makes the washroom look clean and organized! It comes with 6 screws on which the organizer stands, due to which it does not come off at any point of time. Also, all the brooms of standard sizes can be accommodated easily by this broom holder and organizer and I would highly recommend using this excellent product if you want to accommodate all the cleaning utilities perfectly in place without the chance of slipping!",12.0
6160,6161,"Ce casque d'écoute sans fil est si léger. Le fait qu'il est petit le rend très utile pour le prendre sur la route. Je l'utilise beaucoup avec mon iPod et MP3 à la salle de gym. La batterie intégrée rechargeable est un vrai plus et elle dure plus longtemps que celle de mon dernier casque. Le microphone semble cool, je ne l'ai pas encore essayé. Pour moi, c'est toujours le son qui compte et ces casques paraissent impressionnants!",18.0
6161,6162,This study guide was a huge help at getting ready for the test. It worked very well for helping me understand what to expect. IT WAS GREAT to get so many practice questions to use. It's perfect to be able to practice a bunch ahead of time. That is something you can't get enough of. Greatly helpful to everyone trying to get prepared for their test.,22.0
6162,6163,"When I first moved out on my own, I had just a regular plastic (covered) garbage can – with a foot opener. Well after 2 or 3 those breaking, I just bought one of these, and can't be happier. A cool feature is that the inner can has a hole to poke the garbage bag through and hold it into place.",8.0
6163,6164,"This is a stunning necklace. I totally like the style and the design. It is deferent and I totally like that different. Apart from [[ASIN:B00H7JAD3Q Hued Cz Gem Rose Stainless Steel Cross Pendant with Triple Chain 13""]] this is my most favorite.",15.0
6164,6165,"I have never been to Kodiak Island; I don't own a gun; I don't own a bow: I have never shot a duck, goose, pheasant, wild turkey, deer or elk.  I am, and have always been, a city dweller.  My dad did not leave when I was small.  I was not raised by my mother and grandmother.  I am old enough for Sowers to be my son.  One would assume Sowers and I have little in common except our gender.  However, I like real stories about real people.  The stories Sowers tells are real.  Sowers is ""real.""  He opens his heart and soul, holds nothing back; his fears, failures, shortcomings, doubts, thoughts.  He puts it all ""out there.""  No, actually he brings you ""in there,"" into his real life, his real feelings, his real everything.  As Sowers permitted me to be a part of his private life, I found myself going in a different direction.  Although I started the journey in to his mind and heart, I found myself walking a different path, my path, my past, my life, my heart, my soul, my failures, my fears, my shortcomings, my questions, deep personal and spiritual questions. At one point I stopped, closed the book, meditated about what I have just read and wondered, ""How could someone so ""young"" have so much insight, wisdom and thoughts that are supposed to occur when you are my age!?  Reflecting upon the book, I have concluded Sowers had some help; divine I suspect.  Although there no ""preachy"" words or phrases anywhere in the book, make no doubt about it, the book is deeply spiritual.  It comes from a place deep within a writer who obviously has a genuine connection to the Source from which he draws much of what makes this book so special, so relevant, so personal and so vital.  I frankly think his book has something for every man, the best book of its type since Wild At Heart.  But this one will take you deeper within yourself than Wild At Heart.  I am curious to see how the book resonates with a the fairer gender.",62.0
6165,6166,"I have been needing one of these of a long time. This is a very nice grinder.  Much bigger than I anticipated, which is great.  It is high quality and looks really nice.  Perfect for keeping on the table.  Definitely will need more than one of them when the family festivities begin for the spring and summer outdoor picnics.",20.0
6166,6167,"I purchased this dog collar for three of my dogs that I love a lot, but they bark terribly especially at night time. It was getting to the point that I wouldn't be able to get to sleep at night time so I had to do something about it. My good friend advised that I get a no bark collar, so I looked for online for one and discovered this one. This collar is effective, and until now I have no motive to think it has any negative side effects on my dogs. I can basically count the quantity of times they bark per night time now...if they even do! Thank you so much, because now I can rally sleep and wake up rested every morning!",17.0
6167,6168,"great non stick mold.  This instantly classes up any cake, making it so much prettier and presentable.",7.0
6168,6169,"I love my happy hacienda confetti colors silicone baking cups. You can make muffins, cupcakes, mini cheesecakes, omlets and just about anything in them. You don't even need to use a muffin pan to use them. You can place them filled on a baking sheet and they won't open. They are non stick and you don't have to add a cooking spray on them. Once the item is cooled the food item comes out without a hassle. They are easy to wash and you can even use them in the dishwasher. They are microwavable safe so u can cook in the microwave in half the time. I can't wait to see what recipes I can come up with in them.",25.0
6169,6170,"I love these! They are thick enough to be durable and keep your legs warm. These tights are great, they fit wonderful and they look fantastic. They really stretch and they don't lose color when they do, which is important to me. Great value for the price,",17.0
6170,6171,This is a great looking keyboard case for the iPad air. The keyboard connects to the iPad easily. The case even supports the sleep/wakeup function. Overall the material quality and finishing is very professional. Because of the unique two-color design I get compliments all the time about the case! A great buy!,23.0
6171,6172,"Been wanting a Bluetooth speaker for a while now that is nice and portable, but would also look nice on my desk. Found it! If you're sick of seeing those brick speakers that all look the same, and sounds good, this is for you, got the black one to match my iPhone, looks super cool and works just the same!",11.0
6172,6173,"I have been looking for wireless headphones for so long. These headphones came with everything you will need! I received the headphones, USB charging cable, different ear tips, and even a carrying pouch! They are extremely easy to use, have crystal clear sound, are VERY loud, and are perfect for running! I have experience these amazing wireless headphones and will never go back to normal headphones. I'm so in love with them.",19.0
6173,6174,"I got this mirror as a replacement for the one i broke in out bathroom.  The original mirror cost me $120.  This new one looks even better and at a fraction of the price,",9.0
6174,6175,"I have a Golden Retriever for 4 years now. We all love him; however the mess he can make due to his shedding is just ridiculous. So, a couple months ago I started looking for a solution, and I eventually found this deshedding tool. It does the job. You have to give it a week or two to start seeing results. I can highly recommend this.",20.0
6175,6176,This shower head is so weird. I originally saw it at a dinner party at a friend's house where he just had to show it off. Well I went out and bought one bceause it is awesome.,8.0
6176,6177,"We just purchased this stroller so that we can jog with our baby. It works really well, the construction is very solid, and materials are high quality. I am also impressed at how easily it folds.  It rides very smoothly and our little guy looks really comfortable.This must be the best jogging stroller on the market. The only drawback for me is how expensive the basic accessories like a cup holder and snack tray are. But it should not stop anyone from purchasing this.",20.0
6177,6178,"The kids in our lives... my grandson and his 2 best friends.. all at the ripe old age of 11 seem to be mesmerized with spy novels, spy movies, spy toys, spy games, spy everything.When we were kids we played outside with our imaginations...These kids play spy games and have spy parties for their birthdays and it seems its all they want to do… for now...We decided to indulge them and got this spy pen for them to use. The first day we had 3 kids over and it is amazing to me (as a  non-techy person) how quickly they all seemed to know exactly how it works. They all thought it was just great and took turns being the ""spy"".We are really happy the kids are so happy. Good job!engage it and see they are truly having fun. They liked this little gizmo and had a lot of fun.",28.0
6178,6179,"Super cute for my yard, I'm a huge fan of solar lights. I love the color blue, it lights up my whole yard, and I have sat outside with it completely pitch black, it's beautiful. The blue and yellow go great together, I have both in my yard currently. The solar lights last a long period of time, and don't burn out easily. My favorite mode is when it blinks the colors.",19.0
6179,6180,I was extremely happy after tasting the finished product of this kit and the jerky didn't last long among friends/family. Instructions are very clear/easy and the flavor is unbeatable. I plan on purchasing again!,10.0
6180,6181,"When I was looking for crocheting stuff for my daughter I came across the Gold Medal Crafts' 35pc Ultimate Crochet Kit. It caught my eye because of the Canvas carrying case, it's small enough to have with you anywhere. My daughter won't put it down.😀 It's everything you need for great Crocheting. My order came fast and was packaged so my kit was safe from damage. I think every crocheter should have this kit!",18.0
6181,6182,"I was so excited to get this coffee grinder.  It's a well made and design coffee grinder.  Really easy to use and maintain. The burr is made from durable ceramic, which the ground coffee won't have metal smell and will never rust.  The metal parts are stainless steel, which are durable too.  Another great design is at the bottle of the grinder there is an anti-slip silicone cover, which can prevent the grinder from slipping around and better delivering the force when grinding coffee beans. The grind adjustment nut inside allows you to grind coffee powder into different sizes (finer or coarser) Pros: Nice design Easy to use Made from durable materials (ceramic, silicone, heatproof glass, stainless steel) Easy to clean Can adjust the coffee grind I didn't find any cons yet.  My husband and I both really love this grinder.  Excellent product!",31.0
6182,6183,"These people deserve a nobel prize for food innovation! I love these wraps. First the texture is amazing, it's soft and flexible. When you bite it your not fighting to chew it. The flavor is awesome, savory with a little sweet. I can't believe it's only got 5 ingredients.  I have been eating wraps with flax or the coconut ones and these blow them away. So glad to have found them!!",22.0
6183,6184,This is such a beautiful fairy tale puzzle. Little girls and mom's enjoy it. Great for spending times with the kids while making up fairy tale stories of your own. makes for many precious moments with your child.,16.0
6184,6185,"If you are looking for detoxing plan, this is the best and true way!! the author of 10-Day Diet Cookbook has given easily understandable guidelines and used easily approachable ingredient. so I could be prepared these recipes  simply than I thought. After using this recipes you  will feel better than before u felt.I love this and highly recommend!!!try this!!",17.0
6185,6186,My first ever and I love it!I'm not fond of buying or collecting wine accessories or glassware. But I admit I'm fond of drinking wine. My friend who himself is a wine enthusiast encouraged me to buy a good wine decanter to taste the difference. Indeed I did with this wine decanter. I almost went for a more expensive one but then I thought this one is reasonably priced but looks elegant nonetheless. Glad I've made this purchase!,19.0
6186,6187,I never thought I would be reviewing safety pins but these are really good quality ones. They're well-made and does not bend easily. Worth it.,12.0
6187,6188,Really great emergency portacle car jump starter. It can come in handy in worst case scenarios or if your car just suddenly dies. I can't imagine how many people still don't have this in their cars. It can honestly save you a lot of time.,13.0
6188,6189,"If you are only gonna purchase one review book to study from in a atleast get this one. Its very detailed and has packed info. It does a great job of pointing out key facts, diagnostic studies w/ explanations, what tests to order and why, and it includes plenty of approaches to conditions. The format of this book is awesome. I definitely recommend this book for anyone. Its very helpful as a study guide.",21.0
6189,6190,"I will say the ages listed on the box are very accurate, due to the smaller pieces. My 6yr old grandson is OCD and took such extreme care digging out all of the insects. He really enjoyed this kit and was so fascinated with all the things we read and learned together. I love doing things like this with him because he loves to learn. After he dug out all of the insects in the kit, we went outside in search of bugs and insects. I have never had so much fun with bugs before.. I received this for my review and opinion.",25.0
6190,6191,"Incredible item for my puppy, has made my pooch for dynamic and sound, even the specialist has said that it has enhanced my dog's general wellbeing. My canine appreciates utilizing this item as he additionally turns out to be more dynamic and plays with my kids more. By and large, awesome item and would give to puppy darlings.",12.0
6191,6192,"This is a nice mirror with a great design. Before getting it, I was wondering if it would be a good quality for the price I paid, however I was not disappointed.  It looks better than in pictures.I would definitely recommend this mirror to everyone who is still thinking of buying one.",11.0
6192,6193,This is my third Ipad case. It fits my Ipad 4 great and I have gotten many compliments on the style of the case. For the price it is easy to be happy with all of the functions. If I upgrade to the next Ipad I hope to find a case just like this.,15.0
6193,6194,"I wanted a spiralizer for my bday and had never seen this one before, but I'm so glad I got it. It's incredible. The quality is great and it's easier and faster than any other one I've tried. It made veggie pasta out of sweet potato with no problem at all. Cleans up fast and does a ton of things. And the curly fries are perfect. Love it.",23.0
6194,6195,"Bought this for my nephew and he was so happy to get this it was like he received a toy that was worth ten times the value of this, he couldn't believe his eyes. He was very happy with this set of Hot Wheels, he's a 6year old kid and this is what they enjoy in life I guess.",8.0
6195,6196,"This book is a great source of information for those studying to take the medical administrative assistant exam, as it's incredibly knowledgeable and full of insightful resources. The author really knows her stuff! There are so many informative questions to help study from, and one of the best study guides I've ever looked into. Well done!",15.0
6196,6197,"Got this thing a few days ago and I already love it, the strength of the charger is great! Its fits perfectly for my Iphone 5 and will fit perfectly on any other device such as an Iphone 6.",8.0
6197,6198,"I will admit that I feel like I'm participating in cutting edge technology when I'm using this Muse headband. I have paired it using the Keep Calm app from the iTunes store. I have often wanted to meditate to control things like impulse, migraines, and anxiety but I have never been able to get to that state on my own. The Muse guides me through several different scenes (that increase each time I use it) that are actually enabling me to get into a meditative state! So much of our health and wellness depends upon the resting, re-energizing, and care of our brains that we never realize that we are missing until we are able to achieve these thing",14.0
6198,6199,Just what I required to make THAT important date a dream! My date night candlelight dinner turned out to be a wonderful romantic evening!   My boyfriend does not like real candles because the smoke aggravates his asthma.  I found these on Amazon and bought them along with some colored light bulbs. Made a pretty setting and ambience.  Thanks Lightahead! Ever grateful!,21.0
6199,6200,"A great informational to get your girl to take it in the behind. Yeah, really good for convincing her. It's more of a pamplet. But hey whatever! At least Amazon isn't lame and lets it be sold.",18.0
6200,6201,"I got these for my mom when I was at home in holiday. I just used them a few times but I could tell that the fit was just perfect, looks just awesome and works like well sharp lol :P. I asked my mom about these just a few days ago and she said that from where I got them because her friends want it too. =) I would say totally worth every penny and you need have these in your kitchen set!",10.0
6201,6202,"I feel I get lost when I read about mindfulness. This beautiful guide is simply written, beautifully illustrated and accompanied by beautiful quotes through the book. Some entries are hilarious, others are serious and thoughtful and others made me cry. I really loved how the authors take simple concepts and explore mindfulness. A wonderful read for a mindfulness rookie or someone who is looking for inspiring and heart opening literature. I really really enjoyed!",24.0
6202,6203,"Purchased it for DJ Events, Party Gathering, Recording monitor and musical jamming. The built in mixer is excellent. The bass and tone control gives you the freedom to choose your listening preference. Amazing bass output! Overall and excellent and very powerful powered speaker with a built in mixer.",19.0
6203,6204,"We will certainly never open another bottle of wine without having the right there! In fact, I will be upgrading my brother-in-law's aerator to the item soon too! This is a great product, well made and, well, impressive! I didn't know if I should believe it or not but this aerator really brings out the flavor of red wine. My girlfriend and I won't drink a glass without it. And if we forget and poor the wine directly in the glass we poor it from that glass into another using the aerator. This is my first so I cannot compare it to the competitors. Performs as advertised; it's an instant decanter, bringing out the best a ""red"" has to offer. Nice touch including a travel pouch, and tabletop base to hold stage it when not in use. Excellent product! Very good product, works well and is easy to clean.",33.0
6204,6205,I wasn't sure if these were designed specifically for women. It has a fingertip design that protects fingernails. I had to get used to the plastic claws for holding other tools. I think they can be better if made with other materials.,12.0
6205,6206,"When I adopted my cats they told me I had to take a carrier to bring 'em home. I wasn't sure which size to buy but I figured X-Small would do so, I bought it. And they did fit! My biggest cat, who is 12 pounds, fits in the carrier just fine. Also, it takes like 3 minutes to assemble. 2 if you know what you're doing :) I would recommend this purchase to anyone who is not sure!",20.0
6206,6207,"This pair fit me just as expected! I been wear it all day and still ok..AND~ FAST shipping! I got the pakage after I ordered it few days later~~pakage came in perfect! ~ This pair is for night / Club purpose. It is in very good quality, detailed lining. and it looks SEXY, I am so tall when i walk on it~~LOL.~Love it love it!~~ So excited when I wear it!  I am getting another color too!~~~",38.0
6207,6208,There are so many things that needs to be remembered. In this review the tips are a must read and I like the formatting and sequencing because it's not boring to read and is easy to memorize. Preparation for the boards simulation part is now easy.,8.0
6208,6209,"I just care clear video and pictures, not quite sure whether 720p, satisfied with the video quality. And easy to access, set up in 2 mins. use smartphone it's a bit slow, seller response me because of the the network speed.  Attractive app functions+++. Anyway it's fine. Will back again............",20.0
6209,6210,this mug will keep your coffee hot for the kids and you also get the cute pictures on it that make it more interesting. I'm happy with this mug and will continue to use it for the kids.,8.0
6210,6211,"Finally got one amazing battery powered light,with a sensor that works always. Love them. I use one in my closet.This makes me to see clearly what's hiding in there! I have another one in a deep corner of my kitchen cabinets where I store pans and other kitchen things. The lights comes on when I open the cabinet door allowing me to see the pans! No more digging! I have recommend to my friends.",26.0
6211,6212,"I couldn't coming back to appreciate this great book after reading half of it. So much interesting and easily capable to understand the view point of this book. Really amazing , its great sense can make a great change anybody just after completing this book.",11.0
6212,6213,"I enjoyed reading this book. It was funny, insightful, and inspirational.  Loved all the photos. A great read and you won't want to put it down.",16.0
6213,6214,"My twin girls love these pacis. They are the ONLY pacifier that one of my girls will take. I would suggest that Target carry more colors though. I have to buy the pink and purple ones elsewhere because they are not carried at Target. I like each girl to have her own ""color"" of pacifier so we aren't sharing germs from one to the other.",14.0
