,doc_id,review_text,total_sentiment
16231,16232,"Seems like everything is ""mini"" size these days with all the new devices.  Well I am the in the ""old dogs and new tricks"" generation!  I like my desktop and I want my things sized for it!  They work great.  Comfortable to use and they are NOT hard on batteries.  It has been months and I have not had to replace them yet!",18.0
16232,16233,"I need a cart which can extend different lengths due to elevators. I run a photo booth biz, and have a ton of gear. Cart rolls great, and even handles small differences in the flooring with ease.One issue I had with it, was one of the wheel holes for the front wasn't drill completely through from the factory, only half way. The other side was fine. So I had to finish the job with my own drill. The metal was tough, but this was right before a gig and almost caused me allot more work having to use my old cart.Wrote RockNRoller and they said this happens only a couple times a year. Not sure I believe that, but i'm sure amazon would have sent me a new one if I hadn't needed it right away.Highly recommend this cart. Be sure to order early, so you can inspect/over look their lack of quality control at the factory.",22.0
16233,16234,It works well on Z-wave networks and there are several versions of this little device. It's connectors were meant for multi-strand wire found inside fans and fixtures. It does not work well with single strand house wiring. It's short whip antenna is a neat feature.,13.0
16234,16235,"I don't know why I thought this mattress was totally memory foam. It has a really nice sized topper, and traditional springs underneath. I'm really not disappointed - this mattress is an amazing value. It is super comfortable, and laying on it feels like it could be memory foam all the way through.An excellent way to take this one step further without paying the high price for a full memory foam mattress is to add another separate topper to this one.",13.0
16235,16236,"I have to say that honestly, I don't know if I even got these but if I did, I ordered 3 packages of strawberry seeds, received 2 and neither package grew so either way, not happy.  I'm not a professional but I've started many seeds indoors with success on every package, except these, in which I was ultra cautious with and babied.Used the right dirt, kept moist and warm, mini indoor green house with normal temps, 14 hours indirect sun + 24 hour grow light. Planted indoors first of March and it's June now and still nuttin honey. The only thing I didn't do was freeze them before planting because the seller said they already did that.",11.0
16236,16237,"This is yet another wonderful Spanish film that weaves a truly masterful storyline.  The acting is excellent.  I truly love the lead actress.  The story has an eerie and thrilling edge, and as is so typical of Del Toro, you really don't know where the tale is leading you until that one 'Ah-ha' moment... and then it all falls into place.  I highly recommend this film for anyone interested in a solid film, or if you are a fan of genres such as 'thrillers'.If you like Guillermo Del Torro, you will certainly love this film.",26.0
16237,16238,"Terrible headphones that I bought from iFrogz last fall, decided to review on Amazon to warn people. You can't replace the incredibly fragile headphone jacks that somehow broke after about 1 month of use. Now I have to move the jacks around inside the socket until both sides work because one side is broken, so I use earbuds instead and plan to get Sennheiser or Logitech. I tried to go to the ZAGG site to try and find out what jack sizes are used so maybe I can try to replace them with a generic brand, and the answerers are are absolutely no help, saying statements such as ""look at the previous question.."" etc.. there IS no previous question..",20.0
16238,16239,"First of all, I dropped my iPhone 6 numerous times after it's wrapped up by OtterBox - face down, side ways, corner, you name it, and my phone is still perfectly safe!  I had an OtterBox Defender Series for my iPhone 3 before, and I really loved the durability.  Whenever I unwrapped my phone, it looked brand new because it was so well protected by an OtterBox.    However, OtterBox Defender Series for iPhone 3 does not have a wallet.  So with my iPhone 4, I purchased an Incipio Stowaway - it was good protection, but the hinge of the stowaway door broke after a year or so, so this time when I started looking for a new case, I stayed away from hinges.    I've owned this OtterBox Commuter Wallet for about a month, and I enjoy the simplicity still.    One thing I've noticed:  My hands and fingers are tiny, so sometimes it takes me some effort to open the panel that conceals my cards.  However, it's probably an exception, but I am assured that my cards will stay hidden and secure.",28.0
16239,16240,"Guys at work have the same brand mug but with a handle, they swear theirs stays as hot as when poured. I would say my coffee stays CLOSE to same temperature for about 3 - 4 hours then starts to cool just a bit. Vacuum seal does it all. Seals so well that next morning it's hard to unscrew to clean it. Holds about 2 cups of coffee. After ordering, I saw it in Walmart for about 2 bucks cheaper. Bummer, kept it anyway.",23.0
16240,16241,"I really like it. It is bigger than I expected and, the front is dark blue, which I liked more than in the Picture.I was looking for a god gray watch and, this one is really good.",7.0
16241,16242,I always buy Proctor- Silex products because they are dependable.  I've had one of their electric hand mixers since l980 and it still works.  This coffeemaker is FAST and brews delicious coffee.  The bonus is the gorgeous color. It is alos super easy to program.,19.0
16242,16243,I am using 2 to hold a calendar on my fridge though one could do it. The type of calendar that most people hang on a wall. It's heavy and needs a strong magnet. I will probably order more.,13.0
16243,16244,"Cute wallet with great storage compartments. Unfortunately it was much bigger than I expected, since I carry a fairly small cross body purse. Zipper broke within a year.",8.0
16244,16245,I bought this for my mother and she is pleased with it so far! She has used it twice and it works well so far. She was tickled with the dough beaters that came with it. We were also happy with the price!,14.0
16245,16246,"Michael Dirda was for years (decades?) a critic for the Washington Post Book World.  I was aware of this, and also that he was given endless latitude in selecting his topics.  This is the first (and definitely last) book of his that I have read, discovering it at my local library branch sitting on a table.  With a quote from TLS and a reminder that he has a Pulitzer for criticism, it sounded like a promising read.Boy did I loath this book!  I awarded it 2 stars simply because I reserve 1 star for books that are horribly written, which this isn't.  There is nothing technically wrong with the writing.  The author can write a sentence and string several together in a paragraph.  No, I hated this book for the creepy tone and the all-knowing blather.  Call this a self-help book for the intellectually insecure.The assumption behind this book seems to be that there are hordes of people eager to read but utterly clueless about what they should read.  Yes, should read, not want to read.  This is reading as something between castor oil and self-improvement, and reeks of the same white male well-educated superiority that was so popular in the 1950s.  If you liked Adler's Great Books, this is the book for you!  But even Adler limited his all-knowingness to the intellectual realm, instructing the rest of us what we should read.  Not Dirda!  Nope, in addition to endless lists of books we Should Read, he has advice on seemingly all other aspects of life.  ""When we consider the ways we might spend our leisure hours...we shouldn't overlook or neglect hobbies and pets.""  ""Though books can obviously help create a holiday spirit, do not neglect traditional activities.  Listen to Christmas songs on the radio.  Go caroling...""There are over a hundred ""literary"" quotes that the author has lovingly saved up over a lifetime just waiting, apparently, for an opportunity to foist them upon his starved for education readers.  I'm sorry, but it simply doesn'twork.  One simply can't flit between single sentence quotes of Hobbes, Henry James and Cocteau and benefit from the sampling.  It may make the author look well-read, but it does nothing for the reader.",61.0
16246,16247,"The sixth book of the Half-Blood princess will bewitch you with its story of the continuing battle between good and evil involving Sophia and her friends.The author continues to focus the story on the plot of the book with the romance supporting the plot.  The love scenes are still sizzling while remaining well written and tastefully done.This story is fast paced and is more active than the last one, so be prepared to finish the story before you put it down.  As a new front on the battle scene emerges, the plot grabs your attention and refuses to let you go.While the book has a couple of violent scenes, violent the author has achieved getting the violence across without being graphic or tasteless.  I was very impressed with one really violent scene that had the potential to be nasty.  The author kept the intensity of the scene without being excessively graphic.There were a couple of minor grammatical errors that get lost in the story.  Overall this book is a fascinating addition to the Half-Blood Princess series.",18.0
16247,16248,"I used several of these items (1 per 1 gallon mylar bag).  They did not absorb the oxygen at all.  I've used other products that worked much better.  I did not request a refund because it is not worth my time to package the items up, and have to take them to a UPS location.",11.0
16248,16249,One of the best purchases I've ever made.  Have scanned thousands of pictures - only 3 seconds per picture.  Highly recommend.,12.0
16249,16250,Didn't work for me. Did NOT add any bars at the weak spots of my house. I found it's even worse probably comparing to the original antenna.,7.0
16250,16251,came quickly and relatively inexpensive to the stuff I found in the local stores.  just like the ones I got with my tv.,6.0
16251,16252,"The things are awesome!!! Highly durable, ultimate function and overall great product! I use this to hang our Hobie Mirage Oasis Tandem utilizing the bottom straps which are what Hobie recommends. The top holds another kayak if needed, or a SUP or two, paddles, etc. Best kayak rack you can find for the price & functionality!",18.0
16252,16253,I have had this less than 2 months and it has become dry and brittle and has ripped in several places. Unless this is for garage use or occasional use I would avoid it and spend a little extra.,4.0
16253,16254,"I buy this ítem, and when i open to put my ipad inside, it's broken, just with a Few forcé. I'm not agree with the product.",4.0
16254,16255,"all 3 lights were defective. at first i thought the battery in each was bad, upon further testing it appears each chip/bulb was defective I hope for a full refund.",5.0
16255,16256,"My elementary age daughter chews when stressed. This was the perfect solution! She can have it at hand all day yet it doesn't look like something ""special needs."" The break-away cord was a great length and just the right amount of pressure to make it release. Definitely a product we will be purchasing again in the future.",16.0
16256,16257,I love these rollerblades. They are worth the money you spend. I have been using them often and really enjoy them. I bought them after reading great reviews and now I am adding my comments to this product to ensure how great it is! Definitely recommend purchasing these.,20.0
16257,16258,"There will never be another Ian Curtis his voice is so soulful, Love Will Tear Us Apart! Love Joy Divison!",8.0
16258,16259,"I started taking anti-depressants when I was 15 and have been on them all. I got sick and tired of the side effects and decided to try something new. I have tried many otc relief for depression and anxiety this one is the best. I got some relief from Tumeric but this one seems to work extremely well for improving my overall mood. As an added bonus I have lost 12 lbs and my blood pressure has dropped. I feel like a new person. It does not make me sleepy nor gittery. I have had no unpleasant side effects at all so far it has been all positive. As far as helping with sleep. I am still unsure. I have a hard time getting to sleep, but I do seem to sleep more through the night than before. This is my 2nd purchase and I will be buying more.",34.0
16259,16260,"Great affordable filter, allows you to really slow down you shutter speed for some cool looks. Also, very helpful for filming with a DSLR and you are at a football game or something where the lights are two bright. Everyone needs one of these, always comes in handy.",11.0
16260,16261,I really like this product.  Cleans really well and it is durable.  The only down side will be that it is heavy and doesn't reach underneath low furniture but it does clean really.  This is not a product for a big house too heavy.  A small apartment yes!,14.0
16261,16262,"This is the second Leek knife I have purchased, and it continues to be my favorite everyday knife to carry with me. It is very compact and I can barely tell that it is in my pocket, the pocket clip is great by the way and it is just the right size and never gets caught up because it is to tight or too small.",6.0
16262,16263,"I began having trouble with not playing newer Blu-rays this several months after buying it and swapped it for the newer player in my bedroom. I did a firmware update before doing so but still had problems on the rare occasion that I watched a new Blu-ray in my bedroom. Eventually, I swapped it for a new player.Today, I updated it, hoping that the problem was just with the couple of disks I'd had problems with, but no dice. It simply rejects Blu-rays of the last couple of years, even with the firmware update.It still plays DVDs and old Blu-rays (like Spider-man 3, which came with it I think) but not newer stuff. With Blu-ray players now much cheaper, with fast loading times (this is a dog), and offering streaming services, it's obviously time to junk this, but I'd really expected to be able to give it to my brother, who needs a player with component jacks because he has a pre-HDMI TV.",10.0
16263,16264,I got this for my son who is fourteen years old and loved to play games.He plays basketball ;so this game was a great gift .,4.0
16264,16265,"We purchased several Blue's Clues characters at once, and Periwinkle is a part of the group.  The kids just adore the softness of the characters.",6.0
16265,16266,"Like one of the earlier reviewers, my experience with the rooCase screen protector (i.e., resistance while writing with the S-pen) was very similar. With this protector, my stylus does not move smoothly due to the friction between the rubber nib and the protector. When writing, the lines are disconnected and sometimes contact is not registered when the stylus touches the screen. This can be quite frustrating and diminishes the value of the benefits of using a digital stylus and, also, having a screen protector (i.e, having to use excessive force to get the stylus to register).    Another issue that I have with the cover, is that when I initially removed it from the package, I noticed that there was a bubble-like indentation (approximately 1-2 mm diameter) in it. Despite this, I decided to still install the protector on my tablet with the hope that the bubble was a temporary anomaly. Unfortunately, this was not the case. The area with the strange indentation is still present and noticeable. Also, when the stylus goes over this area the tablet does not register contact unless I press down quite hard. I am not sure if this was just one item that got by quality control or if this is representative of the quality of rooCASE. Since this was my first time purchasing a rooCASE product, I am definitely a little apprehensive about purchasing future items from this company or recommending them to others.    So, overall, my experience with this product has been quite negative and this is why I have rated it a 2/5.",31.0
16266,16267,"This curtain is so beautiful and festive, I love it! I always get compliments on it when I have people over. One of my favorite decorations to get out in December.",12.0
16267,16268,"This is handy and convenient, holds the memory cards snugly yet are easy to access/take out.  Two different sizes fit cards for both my cameras.  Cheap price for a useful product.",9.0
16268,16269,"This strap is awesome, but I should have ordered the XL version.  Gotta return it now.  The color is great, and it's very easy on the shoulder.",11.0
16269,16270,"Sound really good with the iphone 4s.  Great earcups, soft and feel like leather.  The microphone sound is nothing special.",10.0
16270,16271,"The watch is, seen from all sides, absolute perfectly made.If one does not care that it is somewhat heavy he gets a  virile andcharacterful sportswatch where nobody has to fear comparison with the certain great swiss trademarks.I am a fan of Oniss sinceyears and own some of these nearly undestroyable watches.",4.0
16271,16272,Just what I expected from fender. Fit perfect. Great product. Exactly what I needed. Now my guitar is ready to rock.,17.0
16272,16273,"Inconsistent packaging and labeling led to this product being practically worthless.  I wasn't able to discern which string was which, apparently they were supposed to be color coded--they were not.  Also, some of the strings were too short for my ukulele while others were plenty long.  I know Aquilas are supposed to sound great, but I'll never know.",10.0
16273,16274,"put them on my dropdown ice house. they work very good, and very low battery consumption! i would recommend for sure",11.0
16274,16275,"As soon as I saw these filters existed, I got this one to keep in the car for emergencies, and I got the Point Zero Two Bucket system for home. I already have two Katadyn filters.. one is a portable pump and the other a gravity fed system. Both are rated for a max of 40,000 gallons if I remember correctly. Those two filters would now cost about $400. They are still excellent filters systems. But for size, price  AND volume these Sawyer Filters can not be beat. I think this new filter technology will forever change the industry.. Now, there are many reviews of how these filters performed in actual situations. Some say they have not worked up to their needs. I cannot comment on how they work for camping etc. These comments of those who have used them, are factors to be taken into consideration according to your needs. In the right conditions and set up, these filters could literally last a lifetime. Since CLEAN / Purified WATER is one of the critical needs for survival, These filters should be part of everyone's emergency preparations.Please note - There are Sawyer ""Filters"" for bacteria/ parasites and ""Purifiers"" which also will filter out virus'.  I returned the ""Point One"" FILTER system, because I wanted the ""Point Zero Two"" viral protection as well. My thinking is, with new strains of virus' emerging all the time, this is just an added layer of ""insurance""..",53.0
16275,16276,"Love it! Trust me, if you're interested in this cute umbrella you know you will love it. You're a crazy Dachshund person, and you shouldn't deny yourself this darling, practical DOXIE item.",10.0
16276,16277,"The Tissot has a slightly heavier(more-substantial) feel/weight to it. However, I'm very pleased with the finish and detail. I have small wrist (6.25"") and this watch (at I think 40mm) doesn't look too big. But I wouldn't want anything larger. I was concerned that the observation back would make it sit too high off of my wrist, but that isn't the case. Overall it looks good.",18.0
16277,16278,"Although I haven't actually used it yet, for the price I paid I must say I absolutely love it.  It appears to be of very good quality and size.",8.0
16278,16279,Gave as gift to grand daughter.  Mommy said she really enjoyed it.  Haven't seen grand daughter to see how well she did.  She will be 5 mid August.,13.0
16279,16280,"I tested these ear plugs against two other brands that I own and use. I compared them against the Etymotic Research ER20's and the Downbeats Resuable Plugs. All of them are available on Amazon.com.These plugs won the test, but only by a slim margin over the Downbeats.Fit and handling- Dubs won!I never liked the way the Etymotics fit or felt. The tri-rib design always bothered me when I had them in and the plastic stem protrudes quite a bit. The Downbeats fit much better but have a tiny stem that's difficult to grasp. However once they are in- they are unobtrusive. The DUBS Acoustic Filters have a moderate sized speaker-looking contraption at the end that you can hold them by. Not only do they look cool, but they are easy to put in and take out. The DUBS were comfortable to have in my ears for a couple of hours without any issue. So the DUBS won this part of the competition hands down- easy to handle and wear.Sound Quality- The DUBS tied the Downbeats in this category.They both allowed for a relatively full spectrum of sound to pass through to my ears. With that being said- all plug will increase the bass effect of the music you're listening to. I don't believe there's much of a way around that. They both cut down the intensity (decibels) enough for live music without muffling it like foam plugs will. If you're experiencing extremely loud sound, the foam plugs or headphones are still the way to go. But for a live rock concert these worked for me. The Etymotics did cut down more decibels when positioned just right. Sound quality was also good with them. But the fit left something to be desired as mentioned above.Packaging- Downbeats was the winner here.The DUBS had the slickest packaging out of all three. A little plastic case, rectangular in shape, that holds each plug in it's own hole. The downside is that if you're fumbling with it in minimal light, it can be a hassle. Downbeats are packaged loose ina little metal cylinder with a key ring. This is extremely convenient and secure. It's slightly larger in size than the DUBS packaging, but not too big to have in your pocket. The top simply screws off. The Etymotics come in a semi-soft plastic pouch that seals shut. It's convenient, but not crush proof. In all, I prefer the packaging of the Downbeats and will thus put my DUBS in that nifty little blue metal holder that the Downbeats came with!The overall winner....DUBS! If the packaging were more convenient, they'd be perfect.",78.0
16281,16282,"Love the pack, may compliments.  Only issue is the straps start to tear after 6mo to a year..because I carry with one strap over my shoulder.  Returned one and the second on is ripping as well.  Just needs a better re-enforced stitch at this location.  I'll eventually take to a sewing shop. I can't zip with my larger 15"" laptop in it.",22.0
16282,16283,"I bought this for my 13 month old niece and she seems to be quite engaged with it. even though she is a bit young and doesn't get it right you can see she tries to join the block and disassemble the joined ones, which is promising and shows the usability of the toy. The blocks are large enough that they do not pose a chocking hazard.She has a lot of baby puzzles so I wanted to get her something different but still creative and engaging and this lego definitely seems to be perfect.Recommended.",10.0
16283,16284,It's a glass dappen dish - used for monomer.  Product is exactly as described - no chips or scratches.  I have no complaints.,7.0
16284,16285,Received my peeler yesterday and peeled an english cucumber for my salad it was fantastic. I'm going to get some groceries today and make a stew tonight can't wait to try it out on a bunch more veggies. I'll report back :),11.0
16285,16286,"Dont' bother.  If you fully load it with shovels, rakes, hoes, and hand tools, one wheel keeps popping off, without fail... and it turns over, which is not safe if you or others are nearby it... watch out.I finally put up an aluminum strip with clips on the side of the barn and bought a garden cart large enough to carry what I need out to the beds for the day.  While I think this could have been a good product, it did not work out for me.",8.0
16286,16287,"The envelopes are too small for the card, which makes them very annoying. The card itself is really cute.",6.0
16287,16288,"I use these for my strobes that are for my underwater camera system and with the older Sanyo batteries (white color), which are good I can get two dives out of them before I have to recharge, with these, I can get at least three which is really helpful when you are on a boat with no power to recharge and you don't want to change batteries if you can avoid it.",2.0
16288,16289,"I love the case for my Samsung phone. I dropped the phone a few times and decided  I needed some protection, so purchased this case. Great price and exactly what I wanted.",10.0
16289,16290,I was hoping it would allow my dog to easily get into the backseat of my Honda Pilot. It didn't but worked my dog getting in the back.,5.0
16290,16291,"Looks great when together.  Going to repeat what some others have said here, you do get what you pay for, it isn't all that sturdy with just their materials.  To alleviate this:1) I put angle braces at each of the 4 corners (these at the top) and then put 4 on each of the corners made from the centerboards (these on the bottom side, right at the floor).2) I screwed down  the slats to the two center rails, two screws per slat per board, and also drilled a small hole through metal rail at the foot of the bed and drove more wood screws there through the slats just to make sure everything stayed where I wanted it, BEFORE doing this make sure the frame is straight and your drawers close all the way!!!It's now really sturdy and doesn't have the wobble it did, only time will tell if this will last now.  As far as the materials, they are cheap (plywood and particle board), but, that's why the price was so low.",13.0
16291,16292,"The most comfortable shoe , first , I love Dansko shoe but first when my feet slip into these shoes , I thought wow! this feel so right,they mold right into my feet and when I walk, It feel like stepping in the cloud, later I learn that was the extra padding is doing the wonderto my feet, and the style also cute, very roomy like your loafer. The only down side I have to say about is the Espresso color easy scuff off so be carefulmay be get some shoe polish later on, otherwise I love this shoes.",11.0
16292,16293,"The travel bag has met all of my expectations. I previously had been packing an ergonomic over the shoulder bag for airline flights. When I saw this one advertised, on wheels... I thought, surely, an improvement. I've now taken it on one trip and it has worked beautifully. It holds all of the items I need for carry-on plus those items I don't want to check (camera, jewelry etc). The many compartments help sort items so they are easily retrieved. I keep my i.d. and boarding pass in an up-front division. I no longer need to carry a purse. Everything is in the roll-on.The bag fits under the seat so contents are readily available during flight. I'm hoping that the retractable handle will hold up. It's the only part that seems a little shaky. But... so far, so good.",37.0
16293,16294,Alright. First off I'll say I've never had a G shock. Always wanted one. I finally got this one. And all I can say is wow. It meets all of my expectations! The world time clock is a pretty awesome feature. I'm definitely going to start building up my G shock collection now that I have this! And it arrived the day it said it would. No games. Only took a couple days with free shipping. There was no way I was going to pass this up. Get this watch! I only paid $80.00 and the watch originally is $110.00.,44.0
16294,16295,The insert and dropper they include is really helpful.  Wonderful pure oil-- I use it on my scalp diluted with olive and castor oil.,8.0
16295,16296,"Provides an excellent picture and sound. Better then the 31"" Sony plus it is a ""smart tv"" which I have not learned to use. Also it was priced better then Sam's or Samsung websites.",12.0
16296,16297,Love the clarity. Expected the best....got the best!. Makes the picture crisp.  Samsung is a trusted company.. My tv..my tablet..my soon to be new phone from Samsung.,36.0
16297,16298,"I love this cortex Curling wand!!! It heats up super fast and it REALLY gets HOT!! My hair stays styled all day long the curls don't fall out like they used to with my old curling iron. Plus the removable heads make it so versatile!! When I first got it it took some getting used to. It kept giving me an error message but it was because i wasn't pushing the remove able parts far into the heating mechanism. Once I figured that out, I have not had any issues with this curling Iron. I just Love it!",24.0
16298,16299,"I didn't expect this to last, I'm still hoping one day my dog will choose a sacred toy that isn't killed an eaten before being thrown in with the other corpses. I thought I'd try super soft and fluffy for a change, but the squeaker inside was its downfall. Just too irresistible.",7.0
16299,16300,"These traps sort of work. When we first got them we probably had 5 fruit flies in our kitchen. We set up two traps and within the first 4 hours we caught 2 flies. But then the last 3 flies just kept flying around, often within 6 inches of the traps, without ever getting caught. After a few weeks we threw out the first 2 traps and set up 2 more. These have 10 or 12 flies but just like before they never seem to eliminate the fruit flies entirely (and it's not as though we have a whole swarm of them to start with, either). So - better than nothing, but not 100% effective.",17.0
16300,16301,"Hirt's gets a 5+ rating for super fast delivery, though unfortunately the seeds produced not green flowers, but white and pale yellowish blooms.  Otherwise, the flowers are healthy.  I ordered the same color zinnia from another vendor as well with the same results, so I'm guessing this particular color of zinnia is not guaranteed.  I would not order this product again as they are not as vibrant as I would have liked.",13.0
16301,16302,"These safety classes fit perfectly over my prescription glasses. I have both the yellow and clear glasses. I like the yellow ones for day and dusk driving. On coming cars and trucks with the high beams are not as glaring and make driving safer in my opinion.I also used them as eye protection while doing some grinding, and had small particles stick to the lens and melt into them slightly. Fingerprints also show up easily on the lens. While they did not fail and did the job the lens are permanently damaged.I would recommend these glasses for driving or activities where having safety glasses on is required. I would not use them to actively work on equipment or expose them to flying debris.",22.0
16302,16303,Great addition to my walking dead crew! looks great on the shelf! it never comes out of the box! great addition!,14.0
16303,16304,"The stand that the TV was sitting on was a bit short.  This helped put it where it needed to be, and is great because it swivels.  Everyone in the room can see now.",11.0
16304,16305,"This little travel bag, served me wonderfully on my recent cruise vacation. This bag is the perfect size for carrying around town. Just large enough to carry a large tablet (iPad), camera and cellphone. The secure pockets, and the  many organization pockets are amazing. The cross body style was essential for freeing up hands while going through the airport, or shopping out in town. Overall, this bag exceeded all my expectations!",22.0
16305,16306,I chose this because it is brass and has the finish I wanted. It is a well made product. I would recommend it to friends.,11.0
16306,16307,Amazing detail..Ken as a Coca Cola soda jerk as the 50's referred to a person who worked behind the counter of the 50's Soda Fountain Shops..brought me back to the days when there were soda fountain shops..Ken is so perfect tocomplete the scene with Barbie as a waitress and Barbie with her 50s saddle shoes..Ken is wearing his white crisp uniform and hat with white buck shoes..tablet in apron.and bottle opener at waist! So perfect with the Coca Cola Soda Fountain...,40.0
16307,16308,"This machine is junk. The fabric cannot be fed through the needles, it's too thick. The machine gets stuck over and over, frustrating to use for an adult much less a 9 yr old girl. Do not recommend!",8.0
16308,16309,"i saved up for this guitar thinking it would be as good as my esp(ltd) Alexi ,and it was a huge disappointment. Not because it sounded bad,but because it came broken, and the neck was badly built.I had to invest another 200 dollars into fixing this guitar,overall it was a horrible decision getting this guitar,you are better off getting a dean or a jackson V.I just think a guitar this broken should not have a sticker that says:""inspected and approved"" if its gonna be as f***ed up as this",4.0
16309,16310,"I'm not a Marketing newbie. I have an MBA with a concentration in Marketing, and am working on a M.S. in Marketing now. That's why I bought the audio book - I thought it might be a nice supplement to my required coursework. I was wrong. There is some interesting content, and I haven't heard anything yet that I would say is incorrect. But, the biggest problem is that nothing seems practical or applicable. It's all very high-level, with no clear instruction or example on HOW to apply the concepts. But that's not why I'm giving only two stars. That's because of the constant irrelevant references to other topics in other chapters. It seems like every few minutes he spends a few minutes talking about what he's going to talk about in future chapters. Call me silly, but I always thought that's what a Table of Contents was for. The other irritating thing was the constant referrals to figures or tables in the book. I'm listening to the audiobook and obviously cannot see these. If you're going to release an audiobook, don't read the book - customize it for LISTENERS and describe what these images show! These last two issues became so annoying that I could not finish listening to this....I've deleted it off my phone.",39.0
16310,16311,"I would suggest putting this on the opposite side of where your child sits.  My son is now 16-months and is always trying to grab items from the organizer.  I recommend this product to any mom on the go.  I store extra items here so if I forget to put it in my diaper bag---wipes, sanitizer, small toys and cups are at my disposal.",15.0
16312,16313,I bought these for my husband and son who didn't want to carry around an extra wallet.  Now their cards are protected and they fit nicely in their wallets.,6.0
16313,16314,"A little bit of history, some sadness and a whole lot of romance makes this a classic.  Majestic scenes and countrysides.  Wonderful movie for everyone.",12.0
16314,16315,"I thought I would like the non spill rim, but  I don't, other than that great product! Nice size bowl!",7.0
16315,16316,Total quality. Great features. Great fit. Should last years. Totally satisfied with this product. Very fast delivery too.,23.0
16316,16317,"This purse is even more radiant than I presumed! It is big with so much space and is incredibly durable! I have gottn numerous compliments on how beautiful it is. It does smell a little at first but its not awful, its new :) it goes away after just a few days! I highly reccommend this!",19.0
16317,16318,"Excellent product for the price. My controller sticks and buttons were pretty well worn. They fell like new again. Also I highly recommend that if you purchase this, watch a tutorial video on how to dessasemble the controller.",13.0
16318,16319,"I bought this as a gift for my parents. From the get go we had problems with it not responding when we pushed the ""eject"" button. Now, just over a year after I presented it to them, it has simply ceased to work. It turns itself off seconds after being turned on and if it does stay on it refuses to eject the tray so we can put a movie in. Luckily, nothing is currently stuck inside of it, but I'm definitely not going to be purchasing another one of these to replace the one I bought.",13.0
16319,16320,"Attaches firmly to my microphone arm, and is very effective. One star off for the fact the goose-neck doesn't really stay positioned all that well. Get it to a spot you like, and, if it holds, don't try and move it again!",11.0
16320,16321,"My school is moving away from this text for their Intro to Chem class, and I think that is a very wise choice.  The book does a passable job of laying out the bare bones basics of chemistry, but falls short when it comes to instructions on anything more complex such as conversions or calculating theoretical yields.  I've never had to rely on Google as much as I did with this text.Unless this is what your teacher demands, I'd look elsewhere where for an intro text.I do, however, love the Amazon textbook rentals.  Super affordable and super convenient.",14.0
16321,16322,"Using the 2.4 amp ports I charged the following devices in under an hour:Droid Razr MaxxiPhone 5s and iPhone 6APGTEK tabletKindle FireKindle Fire HDCharge times were not affected by cord length, however most charging is done on 6"" A - B micro USB cables.Charge times do vary some depending on the amperage of the port however the port amps are not shared and are not diminished by having multiple devices plugged in. I was able to charge an empty 15,000 mwh Anker device to full in 4 hours on the 2.4 amp port.I would definitely recommend this device, it creates a single location to charge all the phones and tablets in the house without taking up all the wall outlets.",6.0
16322,16323,"We follow Baby-Led Weaning, and needed something large to catch our baby's food. This is a great size, and I'm very happy with the product.It's a little pricey for a splat mat, but it's worth it for its size, thickness, durability and design.Comes with a carrying pouch too.",7.0
16323,16324,"I ordered this carburetor on  1/9 for my TB 425 CS . It was delivered on 1/12. It was a perfect fit, and my Troy Bilt line trimmer fired right up and runs perfect. The low price and fast service will bring me back to their online store.",12.0
16324,16325,"This is the perfect storage by my washer and dryer. The construction is very strong, more than other carts I looked at. And the finish is beautiful. Silver background with black over-finish. Looks great with my new dark silver stackable Kenmore Elite washer and dryer. Finish would be appropriate for any style room, from contemporary to country.",22.0
16325,16326,purchased to reduce inflammation from arthritic joints. used for over a month with no measurable benefit. product sent was not the product pictured.,7.0
16326,16327,I have been using these hooks for a few months and this one completes the set.  I have arthritis and had almost given up with trying to crochet.  These hooks have enabled me to work for longer periods without the pain I experienced before.,8.0
16327,16328,"I got the microphone, it synced with my Mac immediately. I was using Audacity to record and it worked beautifully.... for about a half hour! After that, I hadn't even unplugged it, two of the settings no longer registered noise. The computer still registered that the microphone was plugged in. The stereo/bidirectional setting would work perfectly, then as soon as I changed it to the cardioid or omni setting, my voice did not register.After two days of conversations with the Service Department at Blue Microphones, they said it was a faulty device and that I would have to pay for shipping back in order to get it resolved.**Note that the company does not cover any shipping costs for product maintenance under their warranty.**Be aware of that when planning to buy this equipment. It is highly frustrating as I live in Australia and would have to ship the product back to their Service Department in the US.I will not be working with Blue Microphones in the future. I will say, however, that I loved the microphone for the half hour that it worked.Good luck!",31.0
16328,16329,"I was a bit skeptical about getting these, but once I tried them in my ears the sound was amazing. They fit amazingly well and are really cool looking. Any future buds will be more Marleys  : )",11.0
16329,16330,"Exactly what I expect from Herschel. Nice design, solid quality, no bells & whistles. Definitely recommend for the style and price, just nothing that stands out as better/more useful than any other similar products.",10.0
16330,16331,Works awesome.  We barely see any roaches any more!!  I just wish my neighbors would use it also!  This product works as advertised!,13.0
16331,16332,wonderful toy for a 2 year old.  My granddaughter loves to follow Mommy around with her little vacuum when Mom's cleaning the house.  This vacuum makes a motor sound and is very similar to the big vacuum that Mommy uses.  Love it!,15.0
16332,16333,"I ordered a small for my 13 year old son and it just barely fits, I should have gotten a medium.  However he loves it.",6.0
